PeriodEnd,PeriodStart,Period,AirTemp,Azimuth,CloudOpacity,Dhi,Dni,Ghi,Zenith
2020-07-14T03:00:00Z,2020-07-14T02:00:00Z,PT60M,10.5,-32,62.3,0,0,0,100
2020-07-14T04:00:00Z,2020-07-14T03:00:00Z,PT60M,11.0,-45,64.7,0,0,0,94
2020-07-14T05:00:00Z,2020-07-14T04:00:00Z,PT60M,11.4,-57,53.6,10,0,10,87
2020-07-14T06:00:00Z,2020-07-14T05:00:00Z,PT60M,11.7,-68,66.0,46,0,46,79
2020-07-14T07:00:00Z,2020-07-14T06:00:00Z,PT60M,12.3,-79,74.0,77,0,77,70
2020-07-14T08:00:00Z,2020-07-14T07:00:00Z,PT60M,13.1,-91,58.9,180,0,180,61
2020-07-14T09:00:00Z,2020-07-14T08:00:00Z,PT60M,13.7,-104,59.5,238,0,238,53
2020-07-14T10:00:00Z,2020-07-14T09:00:00Z,PT60M,14.1,-119,62.6,263,0,263,44
2020-07-14T11:00:00Z,2020-07-14T10:00:00Z,PT60M,14.7,-138,57.7,339,0,339,37
2020-07-14T12:00:00Z,2020-07-14T11:00:00Z,PT60M,15.2,-161,36.1,518,28,542,33
2020-07-14T13:00:00Z,2020-07-14T12:00:00Z,PT60M,14.8,173,44.0,480,0,480,32
2020-07-14T14:00:00Z,2020-07-14T13:00:00Z,PT60M,14.9,148,42.9,470,0,470,35
2020-07-14T15:00:00Z,2020-07-14T14:00:00Z,PT60M,15.3,127,43.7,402,22,418,41
2020-07-14T16:00:00Z,2020-07-14T15:00:00Z,PT60M,15.3,111,10.6,215,536,568,49
2020-07-14T17:00:00Z,2020-07-14T16:00:00Z,PT60M,15.2,97,30.9,274,129,350,57
2020-07-14T18:00:00Z,2020-07-14T17:00:00Z,PT60M,14.6,85,41.7,208,0,208,66
2020-07-14T19:00:00Z,2020-07-14T18:00:00Z,PT60M,13.7,74,50.6,98,0,98,75
2020-07-14T20:00:00Z,2020-07-14T19:00:00Z,PT60M,12.5,62,38.5,43,24,46,83
2020-07-14T21:00:00Z,2020-07-14T20:00:00Z,PT60M,11.8,50,72.8,1,0,1,91
2020-07-14T22:00:00Z,2020-07-14T21:00:00Z,PT60M,11.7,38,60.2,0,0,0,97
2020-07-14T23:00:00Z,2020-07-14T22:00:00Z,PT60M,11.6,25,46.7,0,0,0,102
2020-07-15T00:00:00Z,2020-07-14T23:00:00Z,PT60M,11.5,11,52.5,0,0,0,105
2020-07-15T01:00:00Z,2020-07-15T00:00:00Z,PT60M,11.3,-4,51.7,0,0,0,105
2020-07-15T02:00:00Z,2020-07-15T01:00:00Z,PT60M,11.2,-18,51.3,0,0,0,103
2020-07-15T03:00:00Z,2020-07-15T02:00:00Z,PT60M,11.4,-32,62.4,0,0,0,100
2020-07-15T04:00:00Z,2020-07-15T03:00:00Z,PT60M,11.6,-45,51.1,0,0,0,94
2020-07-15T05:00:00Z,2020-07-15T04:00:00Z,PT60M,11.8,-57,61.2,8,0,8,87
2020-07-15T06:00:00Z,2020-07-15T05:00:00Z,PT60M,11.9,-68,88.0,15,0,15,79
2020-07-15T07:00:00Z,2020-07-15T06:00:00Z,PT60M,11.9,-80,64.1,94,0,94,71
2020-07-15T08:00:00Z,2020-07-15T07:00:00Z,PT60M,12.1,-91,52.8,192,0,192,62
2020-07-15T09:00:00Z,2020-07-15T08:00:00Z,PT60M,12.4,-104,62.7,209,0,209,53
2020-07-15T10:00:00Z,2020-07-15T09:00:00Z,PT60M,12.8,-119,58.7,277,0,277,44
2020-07-15T11:00:00Z,2020-07-15T10:00:00Z,PT60M,13.0,-138,66.3,258,0,258,37
2020-07-15T12:00:00Z,2020-07-15T11:00:00Z,PT60M,13.1,-161,64.6,288,0,288,33
2020-07-15T13:00:00Z,2020-07-15T12:00:00Z,PT60M,13.2,173,69.0,256,0,256,32
2020-07-15T14:00:00Z,2020-07-15T13:00:00Z,PT60M,13.0,148,63.4,290,0,290,35
2020-07-15T15:00:00Z,2020-07-15T14:00:00Z,PT60M,12.8,128,54.5,329,0,329,41
2020-07-15T16:00:00Z,2020-07-15T15:00:00Z,PT60M,13.4,111,47.5,325,0,325,49
2020-07-15T17:00:00Z,2020-07-15T16:00:00Z,PT60M,14.2,97,54.4,225,0,225,57
2020-07-15T18:00:00Z,2020-07-15T17:00:00Z,PT60M,14.5,85,63.0,123,0,123,66
2020-07-15T19:00:00Z,2020-07-15T18:00:00Z,PT60M,14.5,74,69.7,62,0,62,75
2020-07-15T20:00:00Z,2020-07-15T19:00:00Z,PT60M,14.1,62,37.0,38,0,38,84
2020-07-15T21:00:00Z,2020-07-15T20:00:00Z,PT60M,13.9,51,48.3,2,0,2,91
2020-07-15T22:00:00Z,2020-07-15T21:00:00Z,PT60M,13.9,38,42.1,0,0,0,97
2020-07-15T23:00:00Z,2020-07-15T22:00:00Z,PT60M,13.8,25,50.9,0,0,0,102
2020-07-16T00:00:00Z,2020-07-15T23:00:00Z,PT60M,13.4,11,39.0,0,0,0,105
2020-07-16T01:00:00Z,2020-07-16T00:00:00Z,PT60M,12.9,-4,34.6,0,0,0,105
2020-07-16T02:00:00Z,2020-07-16T01:00:00Z,PT60M,13.0,-18,34.3,0,0,0,104
2020-07-16T03:00:00Z,2020-07-16T02:00:00Z,PT60M,13.4,-32,38.9,0,0,0,100
2020-07-16T04:00:00Z,2020-07-16T03:00:00Z,PT60M,13.5,-45,35.6,0,0,0,94
2020-07-16T05:00:00Z,2020-07-16T04:00:00Z,PT60M,13.5,-57,35.1,11,18,13,87
2020-07-16T06:00:00Z,2020-07-16T05:00:00Z,PT60M,13.6,-68,65.7,47,0,47,79
2020-07-16T07:00:00Z,2020-07-16T06:00:00Z,PT60M,14.1,-80,57.9,115,0,115,71
2020-07-16T08:00:00Z,2020-07-16T07:00:00Z,PT60M,15.0,-91,52.9,201,0,201,62
2020-07-16T09:00:00Z,2020-07-16T08:00:00Z,PT60M,15.8,-104,66.3,190,0,190,53
2020-07-16T10:00:00Z,2020-07-16T09:00:00Z,PT60M,16.5,-119,70.3,205,0,205,45
2020-07-16T11:00:00Z,2020-07-16T10:00:00Z,PT60M,17.8,-138,56.4,338,0,338,37
2020-07-16T12:00:00Z,2020-07-16T11:00:00Z,PT60M,18.7,-161,60.9,322,0,322,33
2020-07-16T13:00:00Z,2020-07-16T12:00:00Z,PT60M,19.0,173,41.8,454,34,483,32
2020-07-16T14:00:00Z,2020-07-16T13:00:00Z,PT60M,19.5,148,41.7,463,1,464,35
2020-07-16T15:00:00Z,2020-07-16T14:00:00Z,PT60M,19.9,128,36.7,457,4,459,41
2020-07-16T16:00:00Z,2020-07-16T15:00:00Z,PT60M,20.1,111,40.4,368,0,368,49
2020-07-16T17:00:00Z,2020-07-16T16:00:00Z,PT60M,19.8,97,41.8,285,5,288,57
2020-07-16T18:00:00Z,2020-07-16T17:00:00Z,PT60M,19.1,85,52.8,159,0,159,66
2020-07-16T19:00:00Z,2020-07-16T18:00:00Z,PT60M,18.1,74,33.6,98,111,121,75
2020-07-16T20:00:00Z,2020-07-16T19:00:00Z,PT60M,16.5,62,12.9,36,186,61,84
2020-07-16T21:00:00Z,2020-07-16T20:00:00Z,PT60M,14.8,51,47.2,2,0,2,91
2020-07-16T22:00:00Z,2020-07-16T21:00:00Z,PT60M,14.0,38,43.2,0,0,0,97
2020-07-16T23:00:00Z,2020-07-16T22:00:00Z,PT60M,13.6,25,44.5,0,0,0,102
2020-07-17T00:00:00Z,2020-07-16T23:00:00Z,PT60M,13.3,11,48.7,0,0,0,105
2020-07-17T01:00:00Z,2020-07-17T00:00:00Z,PT60M,13.0,-4,47.2,0,0,0,105
2020-07-17T02:00:00Z,2020-07-17T01:00:00Z,PT60M,12.7,-18,52.3,0,0,0,104
2020-07-17T03:00:00Z,2020-07-17T02:00:00Z,PT60M,12.2,-32,46.0,0,0,0,100
2020-07-17T04:00:00Z,2020-07-17T03:00:00Z,PT60M,11.9,-45,30.4,0,0,0,94
2020-07-17T05:00:00Z,2020-07-17T04:00:00Z,PT60M,12.0,-57,7.1,16,80,23,87
2020-07-17T06:00:00Z,2020-07-17T05:00:00Z,PT60M,13.3,-68,0.9,51,392,126,79
2020-07-17T07:00:00Z,2020-07-17T06:00:00Z,PT60M,15.1,-80,0.9,77,581,268,71
2020-07-17T08:00:00Z,2020-07-17T07:00:00Z,PT60M,16.3,-91,20.7,227,235,332,62
2020-07-17T09:00:00Z,2020-07-17T08:00:00Z,PT60M,17.2,-104,10.3,186,527,511,53
2020-07-17T10:00:00Z,2020-07-17T09:00:00Z,PT60M,17.9,-119,4.8,161,692,653,45
2020-07-17T11:00:00Z,2020-07-17T10:00:00Z,PT60M,19.0,-138,26.0,408,211,572,38
2020-07-17T12:00:00Z,2020-07-17T11:00:00Z,PT60M,19.9,-161,39.5,469,36,499,33
2020-07-17T13:00:00Z,2020-07-17T12:00:00Z,PT60M,20.0,173,21.9,448,227,640,32
2020-07-17T14:00:00Z,2020-07-17T13:00:00Z,PT60M,20.6,148,13.7,345,403,674,35
2020-07-17T15:00:00Z,2020-07-17T14:00:00Z,PT60M,21.1,128,3.5,199,648,686,41
2020-07-17T16:00:00Z,2020-07-17T15:00:00Z,PT60M,21.0,111,2.2,160,662,594,49
2020-07-17T17:00:00Z,2020-07-17T16:00:00Z,PT60M,20.6,98,4.5,154,563,455,58
2020-07-17T18:00:00Z,2020-07-17T17:00:00Z,PT60M,19.8,85,27.6,178,153,245,67
2020-07-17T19:00:00Z,2020-07-17T18:00:00Z,PT60M,18.6,74,58.2,80,0,80,75
2020-07-17T20:00:00Z,2020-07-17T19:00:00Z,PT60M,16.9,63,44.0,32,67,40,84
2020-07-17T21:00:00Z,2020-07-17T20:00:00Z,PT60M,15.9,51,82.8,0,0,0,91
2020-07-17T22:00:00Z,2020-07-17T21:00:00Z,PT60M,15.6,38,78.1,0,0,0,98
2020-07-17T23:00:00Z,2020-07-17T22:00:00Z,PT60M,15.5,25,92.5,0,0,0,102
2020-07-18T00:00:00Z,2020-07-17T23:00:00Z,PT60M,14.9,11,81.5,0,0,0,105
2020-07-18T01:00:00Z,2020-07-18T00:00:00Z,PT60M,13.9,-4,71.5,0,0,0,106
2020-07-18T02:00:00Z,2020-07-18T01:00:00Z,PT60M,13.8,-18,61.0,0,0,0,104
2020-07-18T03:00:00Z,2020-07-18T02:00:00Z,PT60M,13.8,-32,60.9,0,0,0,100
2020-07-18T04:00:00Z,2020-07-18T03:00:00Z,PT60M,13.6,-45,78.5,0,0,0,95
2020-07-18T05:00:00Z,2020-07-18T04:00:00Z,PT60M,13.4,-57,87.9,3,0,3,88
2020-07-18T06:00:00Z,2020-07-18T05:00:00Z,PT60M,13.6,-68,88.2,16,0,16,80
2020-07-18T07:00:00Z,2020-07-18T06:00:00Z,PT60M,13.9,-80,68.6,85,0,85,71
2020-07-18T08:00:00Z,2020-07-18T07:00:00Z,PT60M,14.1,-92,73.2,109,0,109,62
2020-07-18T09:00:00Z,2020-07-18T08:00:00Z,PT60M,14.4,-104,63.4,202,0,202,53
2020-07-18T10:00:00Z,2020-07-18T09:00:00Z,PT60M,14.7,-119,58.2,281,0,281,45
2020-07-18T11:00:00Z,2020-07-18T10:00:00Z,PT60M,15.0,-138,64.1,271,0,271,38
2020-07-18T12:00:00Z,2020-07-18T11:00:00Z,PT60M,15.9,-161,73.8,212,0,212,33
2020-07-18T13:00:00Z,2020-07-18T12:00:00Z,PT60M,16.7,173,63.7,298,0,298,32
2020-07-18T14:00:00Z,2020-07-18T13:00:00Z,PT60M,16.4,149,69.7,240,0,240,35
2020-07-18T15:00:00Z,2020-07-18T14:00:00Z,PT60M,16.1,128,62.4,268,0,268,41
2020-07-18T16:00:00Z,2020-07-18T15:00:00Z,PT60M,15.9,111,61.5,234,0,234,49
2020-07-18T17:00:00Z,2020-07-18T16:00:00Z,PT60M,15.2,98,59.5,193,0,193,58
2020-07-18T18:00:00Z,2020-07-18T17:00:00Z,PT60M,13.8,86,67.9,103,0,103,67
2020-07-18T19:00:00Z,2020-07-18T18:00:00Z,PT60M,12.8,74,63.0,66,0,66,76
2020-07-18T20:00:00Z,2020-07-18T19:00:00Z,PT60M,12.4,63,48.6,30,0,30,84
2020-07-18T21:00:00Z,2020-07-18T20:00:00Z,PT60M,11.9,51,69.0,1,0,1,91
2020-07-18T22:00:00Z,2020-07-18T21:00:00Z,PT60M,11.8,38,80.0,0,0,0,98
2020-07-18T23:00:00Z,2020-07-18T22:00:00Z,PT60M,11.9,25,90.3,0,0,0,102
2020-07-19T00:00:00Z,2020-07-18T23:00:00Z,PT60M,11.6,11,88.3,0,0,0,105
2020-07-19T01:00:00Z,2020-07-19T00:00:00Z,PT60M,11.4,-4,79.9,0,0,0,106
2020-07-19T02:00:00Z,2020-07-19T01:00:00Z,PT60M,11.3,-18,65.1,0,0,0,104
2020-07-19T03:00:00Z,2020-07-19T02:00:00Z,PT60M,11.3,-32,8.9,0,0,0,100
2020-07-19T04:00:00Z,2020-07-19T03:00:00Z,PT60M,10.9,-45,0.0,0,0,0,95
2020-07-19T05:00:00Z,2020-07-19T04:00:00Z,PT60M,10.4,-57,0.2,13,110,23,88
2020-07-19T06:00:00Z,2020-07-19T05:00:00Z,PT60M,10.5,-69,0.9,43,470,131,80
2020-07-19T07:00:00Z,2020-07-19T06:00:00Z,PT60M,11.4,-80,0.0,59,682,281,71
2020-07-19T08:00:00Z,2020-07-19T07:00:00Z,PT60M,12.7,-92,0.0,69,788,437,62
2020-07-19T09:00:00Z,2020-07-19T08:00:00Z,PT60M,13.8,-105,0.0,76,850,584,53
2020-07-19T10:00:00Z,2020-07-19T09:00:00Z,PT60M,14.9,-120,0.1,84,882,707,45
2020-07-19T11:00:00Z,2020-07-19T10:00:00Z,PT60M,15.7,-138,8.0,212,667,735,38
2020-07-19T12:00:00Z,2020-07-19T11:00:00Z,PT60M,16.4,-161,18.3,362,400,696,33
2020-07-19T13:00:00Z,2020-07-19T12:00:00Z,PT60M,16.8,173,2.8,151,813,837,32
2020-07-19T14:00:00Z,2020-07-19T13:00:00Z,PT60M,16.7,149,9.3,246,616,750,35
2020-07-19T15:00:00Z,2020-07-19T14:00:00Z,PT60M,16.4,128,17.7,335,378,619,41
2020-07-19T16:00:00Z,2020-07-19T15:00:00Z,PT60M,16.0,112,20.9,319,285,508,49
2020-07-19T17:00:00Z,2020-07-19T16:00:00Z,PT60M,15.5,98,29.7,279,143,357,58
2020-07-19T18:00:00Z,2020-07-19T17:00:00Z,PT60M,14.8,86,37.2,214,15,219,67
2020-07-19T19:00:00Z,2020-07-19T18:00:00Z,PT60M,13.8,74,12.4,84,358,165,76
2020-07-19T20:00:00Z,2020-07-19T19:00:00Z,PT60M,12.3,63,0.0,30,285,66,84
2020-07-19T21:00:00Z,2020-07-19T20:00:00Z,PT60M,10.6,51,21.8,2,7,2,92
2020-07-19T22:00:00Z,2020-07-19T21:00:00Z,PT60M,9.6,38,0.0,0,0,0,98
2020-07-19T23:00:00Z,2020-07-19T22:00:00Z,PT60M,9.1,25,0.0,0,0,0,103
2020-07-20T00:00:00Z,2020-07-19T23:00:00Z,PT60M,8.7,11,0.0,0,0,0,105
2020-07-20T01:00:00Z,2020-07-20T00:00:00Z,PT60M,8.5,-4,0.0,0,0,0,106
2020-07-20T02:00:00Z,2020-07-20T01:00:00Z,PT60M,8.2,-18,0.0,0,0,0,104
2020-07-20T03:00:00Z,2020-07-20T02:00:00Z,PT60M,7.9,-32,0.0,0,0,0,101
2020-07-20T04:00:00Z,2020-07-20T03:00:00Z,PT60M,7.6,-45,0.0,0,0,0,95
2020-07-20T05:00:00Z,2020-07-20T04:00:00Z,PT60M,7.5,-57,0.2,12,118,23,88
2020-07-20T06:00:00Z,2020-07-20T05:00:00Z,PT60M,8.9,-69,0.7,41,501,131,80
2020-07-20T07:00:00Z,2020-07-20T06:00:00Z,PT60M,11.0,-80,1.6,66,654,274,71
2020-07-20T08:00:00Z,2020-07-20T07:00:00Z,PT60M,12.5,-92,5.6,111,646,411,62
2020-07-20T09:00:00Z,2020-07-20T08:00:00Z,PT60M,13.6,-105,45.4,291,41,312,53
2020-07-20T10:00:00Z,2020-07-20T09:00:00Z,PT60M,14.5,-120,36.2,325,178,455,45
2020-07-20T11:00:00Z,2020-07-20T10:00:00Z,PT60M,15.3,-138,42.1,436,34,463,38
2020-07-20T12:00:00Z,2020-07-20T11:00:00Z,PT60M,15.6,-161,31.6,471,134,583,34
2020-07-20T13:00:00Z,2020-07-20T12:00:00Z,PT60M,15.6,173,26.7,442,226,631,33
2020-07-20T14:00:00Z,2020-07-20T13:00:00Z,PT60M,15.8,149,10.1,236,625,747,36
2020-07-20T15:00:00Z,2020-07-20T14:00:00Z,PT60M,16.1,128,34.6,423,95,492,41
2020-07-20T16:00:00Z,2020-07-20T15:00:00Z,PT60M,15.9,112,9.1,202,586,582,49
2020-07-20T17:00:00Z,2020-07-20T16:00:00Z,PT60M,15.4,98,1.3,101,750,498,58
2020-07-20T18:00:00Z,2020-07-20T17:00:00Z,PT60M,14.6,86,0.0,72,713,352,67
2020-07-20T19:00:00Z,2020-07-20T18:00:00Z,PT60M,13.5,74,0.0,54,578,198,76
2020-07-20T20:00:00Z,2020-07-20T19:00:00Z,PT60M,11.8,63,3.8,28,293,65,84
2020-07-20T21:00:00Z,2020-07-20T20:00:00Z,PT60M,10.0,51,31.5,1,0,1,92
2020-07-20T22:00:00Z,2020-07-20T21:00:00Z,PT60M,8.9,38,0.0,0,0,0,98
2020-07-20T23:00:00Z,2020-07-20T22:00:00Z,PT60M,8.4,25,0.0,0,0,0,103
2020-07-21T00:00:00Z,2020-07-20T23:00:00Z,PT60M,8.0,11,0.0,0,0,0,106
2020-07-21T01:00:00Z,2020-07-21T00:00:00Z,PT60M,7.7,-4,0.0,0,0,0,106
2020-07-21T02:00:00Z,2020-07-21T01:00:00Z,PT60M,7.5,-18,0.0,0,0,0,104
2020-07-21T03:00:00Z,2020-07-21T02:00:00Z,PT60M,7.3,-32,0.0,0,0,0,101
2020-07-21T04:00:00Z,2020-07-21T03:00:00Z,PT60M,7.0,-45,0.0,0,0,0,95
2020-07-21T05:00:00Z,2020-07-21T04:00:00Z,PT60M,7.1,-57,16.9,14,0,14,88
2020-07-21T06:00:00Z,2020-07-21T05:00:00Z,PT60M,8.6,-69,15.6,61,229,105,80
2020-07-21T07:00:00Z,2020-07-21T06:00:00Z,PT60M,10.6,-80,21.0,129,228,213,71
2020-07-21T08:00:00Z,2020-07-21T07:00:00Z,PT60M,12.2,-92,1.7,104,656,406,62
2020-07-21T09:00:00Z,2020-07-21T08:00:00Z,PT60M,13.7,-105,10.8,211,483,495,54
2020-07-21T10:00:00Z,2020-07-21T09:00:00Z,PT60M,15.1,-120,10.1,227,550,607,45
2020-07-21T11:00:00Z,2020-07-21T10:00:00Z,PT60M,16.0,-138,29.8,441,127,539,38
2020-07-21T12:00:00Z,2020-07-21T11:00:00Z,PT60M,16.4,-161,33.8,484,72,544,34
2020-07-21T13:00:00Z,2020-07-21T12:00:00Z,PT60M,16.4,173,37.6,488,32,516,33
2020-07-21T14:00:00Z,2020-07-21T13:00:00Z,PT60M,17.0,149,56.0,348,0,348,36
2020-07-21T15:00:00Z,2020-07-21T14:00:00Z,PT60M,17.4,128,46.7,382,0,382,42
2020-07-21T16:00:00Z,2020-07-21T15:00:00Z,PT60M,16.9,112,64.8,214,0,214,49
2020-07-21T17:00:00Z,2020-07-21T16:00:00Z,PT60M,16.5,98,65.2,163,0,163,58
2020-07-21T18:00:00Z,2020-07-21T17:00:00Z,PT60M,16.3,86,63.9,116,0,116,67
2020-07-21T19:00:00Z,2020-07-21T18:00:00Z,PT60M,15.6,74,58.7,69,0,69,76
2020-07-21T20:00:00Z,2020-07-21T19:00:00Z,PT60M,14.7,63,26.2,38,62,45,84
2020-07-21T21:00:00Z,2020-07-21T20:00:00Z,PT60M,13.9,51,59.9,1,0,1,92
2020-07-21T22:00:00Z,2020-07-21T21:00:00Z,PT60M,12.7,39,17.4,0,0,0,98
2020-07-21T23:00:00Z,2020-07-21T22:00:00Z,PT60M,11.7,25,18.5,0,0,0,103
2020-07-22T00:00:00Z,2020-07-21T23:00:00Z,PT60M,11.2,11,48.6,0,0,0,106
2020-07-22T01:00:00Z,2020-07-22T00:00:00Z,PT60M,10.8,-4,57.1,0,0,0,106
2020-07-22T02:00:00Z,2020-07-22T01:00:00Z,PT60M,10.2,-18,64.7,0,0,0,105
2020-07-22T03:00:00Z,2020-07-22T02:00:00Z,PT60M,9.7,-32,84.0,0,0,0,101
2020-07-22T04:00:00Z,2020-07-22T03:00:00Z,PT60M,9.6,-45,82.7,0,0,0,95
2020-07-22T05:00:00Z,2020-07-22T04:00:00Z,PT60M,10.0,-57,80.2,5,0,5,88
2020-07-22T06:00:00Z,2020-07-22T05:00:00Z,PT60M,10.8,-69,71.2,31,0,31,80
2020-07-22T07:00:00Z,2020-07-22T06:00:00Z,PT60M,11.6,-80,60.1,100,0,100,72
2020-07-22T08:00:00Z,2020-07-22T07:00:00Z,PT60M,12.6,-92,67.0,135,0,135,63
2020-07-22T09:00:00Z,2020-07-22T08:00:00Z,PT60M,14.0,-105,62.5,209,0,209,54
2020-07-22T10:00:00Z,2020-07-22T09:00:00Z,PT60M,15.4,-120,60.7,266,0,266,45
2020-07-22T11:00:00Z,2020-07-22T10:00:00Z,PT60M,16.8,-138,34.6,387,147,506,38
2020-07-22T12:00:00Z,2020-07-22T11:00:00Z,PT60M,18.1,-161,2.0,151,789,805,34
2020-07-22T13:00:00Z,2020-07-22T12:00:00Z,PT60M,18.2,174,47.0,390,61,441,33
2020-07-22T14:00:00Z,2020-07-22T13:00:00Z,PT60M,17.3,149,40.6,421,65,473,36
2020-07-22T15:00:00Z,2020-07-22T14:00:00Z,PT60M,17.6,129,47.6,358,29,380,42
2020-07-22T16:00:00Z,2020-07-22T15:00:00Z,PT60M,17.6,112,37.2,362,37,386,50
2020-07-22T17:00:00Z,2020-07-22T16:00:00Z,PT60M,16.7,98,54.1,222,0,222,58
2020-07-22T18:00:00Z,2020-07-22T17:00:00Z,PT60M,16.7,86,55.7,145,0,145,67
2020-07-22T19:00:00Z,2020-07-22T18:00:00Z,PT60M,16.4,75,57.2,79,0,79,76
2020-07-22T20:00:00Z,2020-07-22T19:00:00Z,PT60M,15.1,63,34.9,35,0,35,84
2020-07-22T21:00:00Z,2020-07-22T20:00:00Z,PT60M,13.9,51,42.1,1,0,1,92
2020-07-22T22:00:00Z,2020-07-22T21:00:00Z,PT60M,13.6,39,35.4,0,0,0,98
2020-07-22T23:00:00Z,2020-07-22T22:00:00Z,PT60M,13.4,25,38.6,0,0,0,103
2020-07-23T00:00:00Z,2020-07-22T23:00:00Z,PT60M,13.2,11,34.6,0,0,0,106
2020-07-23T01:00:00Z,2020-07-23T00:00:00Z,PT60M,13.4,-4,33.7,0,0,0,107
2020-07-23T02:00:00Z,2020-07-23T01:00:00Z,PT60M,13.4,-18,57.5,0,0,0,105
2020-07-23T03:00:00Z,2020-07-23T02:00:00Z,PT60M,12.6,-32,65.6,0,0,0,101
2020-07-23T04:00:00Z,2020-07-23T03:00:00Z,PT60M,11.6,-45,74.9,0,0,0,95
2020-07-23T05:00:00Z,2020-07-23T04:00:00Z,PT60M,11.1,-57,80.6,3,0,3,88
2020-07-23T06:00:00Z,2020-07-23T05:00:00Z,PT60M,11.4,-69,72.6,33,0,33,80
2020-07-23T07:00:00Z,2020-07-23T06:00:00Z,PT60M,12.5,-80,71.7,75,0,75,72
2020-07-23T08:00:00Z,2020-07-23T07:00:00Z,PT60M,13.0,-92,52.6,190,0,190,63
2020-07-23T09:00:00Z,2020-07-23T08:00:00Z,PT60M,13.9,-105,43.3,310,4,313,54
2020-07-23T10:00:00Z,2020-07-23T09:00:00Z,PT60M,15.9,-120,40.8,399,0,399,46
2020-07-23T11:00:00Z,2020-07-23T10:00:00Z,PT60M,17.1,-138,28.3,419,166,550,39
2020-07-23T12:00:00Z,2020-07-23T11:00:00Z,PT60M,17.0,-161,53.8,333,51,374,34
2020-07-23T13:00:00Z,2020-07-23T12:00:00Z,PT60M,16.7,174,63.8,297,0,297,33
2020-07-23T14:00:00Z,2020-07-23T13:00:00Z,PT60M,15.7,149,68.3,248,0,248,36
2020-07-23T15:00:00Z,2020-07-23T14:00:00Z,PT60M,14.9,129,64.8,250,0,250,42
2020-07-23T16:00:00Z,2020-07-23T15:00:00Z,PT60M,15.4,112,63.2,221,0,221,50
2020-07-23T17:00:00Z,2020-07-23T16:00:00Z,PT60M,16.7,99,49.7,229,9,233,58
2020-07-23T18:00:00Z,2020-07-23T17:00:00Z,PT60M,16.9,86,59.1,133,13,139,67
2020-07-23T19:00:00Z,2020-07-23T18:00:00Z,PT60M,16.0,75,60.2,71,0,71,76
2020-07-23T20:00:00Z,2020-07-23T19:00:00Z,PT60M,15.2,63,39.0,35,0,35,85
2020-07-23T21:00:00Z,2020-07-23T20:00:00Z,PT60M,14.8,51,50.1,1,0,1,92
2020-07-23T22:00:00Z,2020-07-23T21:00:00Z,PT60M,14.0,39,44.4,0,0,0,99
2020-07-23T23:00:00Z,2020-07-23T22:00:00Z,PT60M,13.2,25,44.0,0,0,0,103
2020-07-24T00:00:00Z,2020-07-23T23:00:00Z,PT60M,12.9,11,55.2,0,0,0,106
2020-07-24T01:00:00Z,2020-07-24T00:00:00Z,PT60M,12.7,-4,44.1,0,0,0,107
2020-07-24T02:00:00Z,2020-07-24T01:00:00Z,PT60M,12.5,-18,47.6,0,0,0,105
2020-07-24T03:00:00Z,2020-07-24T02:00:00Z,PT60M,12.4,-32,59.8,0,0,0,101
2020-07-24T04:00:00Z,2020-07-24T03:00:00Z,PT60M,12.4,-45,55.9,0,0,0,96
2020-07-24T05:00:00Z,2020-07-24T04:00:00Z,PT60M,12.4,-57,34.1,8,22,10,89
2020-07-24T06:00:00Z,2020-07-24T05:00:00Z,PT60M,12.9,-69,71.8,36,0,36,81
2020-07-24T07:00:00Z,2020-07-24T06:00:00Z,PT60M,13.9,-81,52.0,122,0,122,72
2020-07-24T08:00:00Z,2020-07-24T07:00:00Z,PT60M,15.1,-92,38.2,199,120,254,63
2020-07-24T09:00:00Z,2020-07-24T08:00:00Z,PT60M,16.1,-105,46.0,298,0,298,54
2020-07-24T10:00:00Z,2020-07-24T09:00:00Z,PT60M,16.9,-120,30.8,372,136,468,46
2020-07-24T11:00:00Z,2020-07-24T10:00:00Z,PT60M,17.6,-139,20.0,336,357,615,39
2020-07-24T12:00:00Z,2020-07-24T11:00:00Z,PT60M,18.7,-161,16.2,353,406,688,34
2020-07-24T13:00:00Z,2020-07-24T12:00:00Z,PT60M,19.1,174,23.2,440,231,633,33
2020-07-24T14:00:00Z,2020-07-24T13:00:00Z,PT60M,19.0,149,34.5,454,79,519,36
2020-07-24T15:00:00Z,2020-07-24T14:00:00Z,PT60M,19.8,129,44.9,396,0,396,42
2020-07-24T16:00:00Z,2020-07-24T15:00:00Z,PT60M,20.7,112,61.0,227,13,235,50
2020-07-24T17:00:00Z,2020-07-24T16:00:00Z,PT60M,20.6,99,49.9,228,20,239,59
2020-07-24T18:00:00Z,2020-07-24T17:00:00Z,PT60M,19.6,86,68.4,104,0,104,68
2020-07-24T19:00:00Z,2020-07-24T18:00:00Z,PT60M,18.3,75,50.5,77,9,79,76
2020-07-24T20:00:00Z,2020-07-24T19:00:00Z,PT60M,16.9,63,71.8,20,0,20,85
2020-07-24T21:00:00Z,2020-07-24T20:00:00Z,PT60M,15.9,51,93.9,0,0,0,92
2020-07-24T22:00:00Z,2020-07-24T21:00:00Z,PT60M,15.7,39,79.3,0,0,0,99
